BL	1013	21/10/1998	20.90	186.1007	202.4469
BL	1138	02/09/1998	15.50	190.4001	198.2657
BL	1138	24/10/1998	16.40	190.4001	198.2657
BR	246	04/08/1994	11.37	103.4210	253.2475
BR	246	04/09/1998	12.00	103.4210	253.2474
BR	263	05/08/1994	19.23	88.3364	294.0896
BR	263	01/09/1994	18.20	88.3364	294.0896
BR	293	05/09/1994	32.10	50.8042	265.3380
BR	293	08/09/1998	30.60	50.8042	265.3380
BR	297	03/09/1994	46.90	16.0666	317.3676
BR	297	09/09/1998	46.40	16.0666	317.3678
BR	298	03/09/1994	46.60	19.9357	354.7163
BR	298	05/10/1997	45.50	19.9357	354.7162
BR	300	03/09/1994	48.10	15.6993	11.1605
BR	300	05/10/1997	47.60	15.6993	11.1605
BR	317	02/09/1994	42.50	16.7355	200.4030
BR	317	06/09/1994	47.30	16.7355	200.4030
BR	317	20/07/1997	48.00	16.7355	200.4030
BR	319	06/09/1994	42.50	25.2829	200.0082
BR	319	05/10/1997	43.20	25.2829	200.0081
BR	319	17/06/1998	44.70	25.2829	200.0082
BR	320	06/09/1994	40.20	33.8994	197.1666
BR	320	05/10/1997	41.40	33.8994	197.1666
BR	322	06/09/1994	29.50	48.6688	192.9740
BR	322	05/10/1997	27.70	48.6688	192.9740
BR	424	02/09/1994	28.40	72.8220	228.4984
BR	424	09/09/1998	29.70	72.8220	228.4984
BR	425	02/09/1994	33.60	59.9527	226.5224
BR	425	09/09/1998	32.20	59.9527	226.5224
BR	426	02/09/1994	35.30	49.4328	226.5022
BR	426	09/09/1998	35.80	49.4328	226.5022
BR	427	02/09/1994	41.00	34.9501	215.3937
BR	427	09/09/1998	40.60	34.9501	215.3938
BR	428	02/09/1994	41.80	24.2018	212.1659
BR	428	20/07/1997	43.80	24.2018	212.1660
BR	428	05/10/1997	42.60	24.2018	212.1660
BR	428	09/09/1998	41.00	24.2018	212.1660
BR	439	03/09/1994	29.50	47.3374	332.1640
BR	439	08/09/1998	30.50	47.3374	332.1641
BR	444	03/09/1994	33.60	46.5135	319.2385
BR	444	08/09/1998	32.50	46.5135	319.2386
BR	449	03/09/1994	32.40	61.5068	340.9880
BR	449	04/09/1994	30.40	61.5068	340.9880
BR	449	08/09/1998	34.20	61.5068	340.9880
BR	454	04/09/1994	28.30	73.8623	342.9998
BR	454	08/09/1998	33.70	73.8623	342.9997
BR	455	04/09/1994	26.50	84.9919	337.1462
BR	455	08/09/1998	27.40	84.9920	337.1462
BR	460	04/09/1994	23.40	102.9233	332.4157
BR	460	08/09/1998	16.60	102.9233	332.4157
BR	461	04/09/1994	19.03	114.1496	329.2310
BR	461	08/09/1998	22.00	114.1496	329.2310
BR	462	04/09/1994	17.16	126.8347	328.8042
BR	462	07/09/1998	18.60	126.8347	328.8042
BR	471	05/09/1994	11.68	110.2259	303.7838
BR	471	07/09/1998	16.60	110.2259	303.7838
BR	473	06/09/1994	54.50	5.9973	284.4370
BR	473	09/09/1998	57.00	5.9973	284.4371
BR	691	17/06/1998	52.10	9.8682	197.6314
BR	691	09/09/1998	51.80	9.8682	197.6314
BT	49	24/09/1994	24.53	246.1296	120.2118
BT	49	26/09/1997	15.00	246.1295	120.2119
BT	49	07/08/1998	16.50	246.1295	120.2119
BT	59	21/07/1994	19.67	243.5620	104.5928
BT	59	08/08/1998	18.20	243.5621	104.5927
BT	81	30/09/1997	21.70	197.7604	74.4627
BT	81	24/09/1998	21.30	197.7604	74.4627
BT	83	30/09/1997	21.00	199.1065	70.1156
BT	83	24/09/1998	20.80	199.1065	70.1156
BT	84	30/09/1997	20.00	210.5637	69.1184
BT	84	24/09/1998	19.70	210.5637	69.1184
BT	92	24/07/1997	15.90	226.5002	80.8576
BT	92	30/09/1997	15.50	226.5002	80.8576
BT	92	24/09/1998	16.20	226.5002	80.8576
BT	107	30/09/1997	20.00	194.8533	85.3999
BT	107	09/08/1998	18.80	194.8533	85.3999
BT	111	24/07/1997	27.40	170.1689	93.9937
BT	111	09/08/1998	28.30	170.1688	93.9937
BT	116	14/09/1994	31.60	172.2042	107.8132
BT	116	08/07/1997	28.60	172.2042	107.8132
BT	116	24/07/1997	28.40	172.2042	107.8132
BT	116	12/08/1998	28.40	172.2042	107.8132
BT	121	18/08/1994	17.49	251.4523	131.6622
BT	121	12/10/1998	18.20	251.4523	131.6622
BT	121	24/10/1998	19.40	251.4523	131.6622
BT	163	30/07/1994	17.91	266.1935	94.7593
BT	163	20/09/1998	19.20	266.1935	94.7594
BT	343	18/08/1994	20.18	271.8667	131.2968
BT	343	24/10/1998	19.60	271.8667	131.2968
BT	344	18/08/1994	19.25	284.0873	131.6893
BT	344	24/10/1998	19.10	284.0874	131.6892
BT	346	18/08/1994	18.22	301.6651	132.1130
BT	346	08/09/1994	19.98	301.6651	132.1130
BT	346	07/10/1997	15.50	301.6650	132.1131
BT	346	24/10/1998	16.00	301.6650	132.1131
BT	488	10/09/1994	23.60	208.7535	125.5191
BT	488	06/08/1998	22.30	208.7535	125.5191
BT	499	17/09/1997	25.90	162.5147	118.9349
BT	499	17/09/1997	25.40	162.5147	118.9349
BT	500	11/09/1994	30.70	167.2832	116.7670
BT	500	24/07/1997	28.10	167.2832	116.7670
BT	501	11/09/1994	29.40	158.0249	115.2140
BT	501	17/09/1997	26.40	158.0249	115.2140
BT	501	21/10/1998	29.20	158.0249	115.2140
BT	502	11/09/1994	33.20	150.8172	111.6213
BT	502	17/09/1997	29.40	150.8172	111.6213
BT	502	17/09/1997	28.90	150.8172	111.6213
BT	502	21/10/1998	32.70	150.8172	111.6213
BT	503	11/09/1994	33.90	141.0375	110.5344
BT	503	13/07/1997	30.40	141.0375	110.5344
BT	503	17/09/1997	30.50	141.0375	110.5344
BT	511	12/09/1994	40.80	80.7648	143.6732
BT	511	17/09/1997	40.40	80.7648	143.6732
BT	511	17/09/1997	39.40	80.7648	143.6732
BT	511	17/10/1998	39.50	80.7648	143.6732
BT	514	12/09/1994	37.40	81.3256	160.2416
BT	514	18/09/1997	39.50	81.3256	160.2416
BT	515	12/09/1994	38.00	91.4909	145.3704
BT	515	18/09/1997	38.30	91.4909	145.3704
BT	515	16/10/1998	41.20	91.4909	145.3704
BT	516	12/09/1994	38.20	88.1262	145.5604
BT	516	18/09/1997	38.30	88.1262	145.5604
BT	520	12/09/1994	34.50	113.8554	129.0496
BT	520	17/09/1997	31.00	113.8554	129.0496
BT	520	16/10/1998	33.10	113.8554	129.0496
BT	522	13/09/1994	35.30	103.7288	127.8210
BT	522	17/09/1997	31.70	103.7288	127.8210
BT	524	13/09/1994	37.00	123.5439	118.6108
BT	524	17/09/1997	33.10	123.5439	118.6108
BT	539	24/09/1994	24.84	183.8122	124.2815
BT	539	25/09/1998	24.40	183.8121	124.2815
BT	541	24/09/1994	25.05	205.4112	123.8121
BT	541	06/08/1998	23.80	205.4112	123.8121
BT	575	19/09/1997	29.00	188.5171	137.4374
BT	575	21/10/1998	29.50	188.5171	137.4374
BT	576	19/09/1997	29.50	188.8215	132.5295
BT	576	25/09/1998	27.80	188.8215	132.5295
BT	577	19/09/1997	24.00	191.2821	128.8366
BT	577	25/09/1998	22.20	191.2821	128.8366
BT	578	12/08/1998	30.70	177.8401	133.1768
BT	578	07/07/1997	30.40	177.8402	133.1768
