BL	767	24/09/1998	37.099999999999994	59.5205	118.6731	0.012865150331561206
BL	781	25/09/1998	31.4	108.6327	192.9037	0.005066847954362186
BL	783	25/09/1998	32.35	119.1495	202.2663	0.01721318671358295
BL	785	25/09/1998	32.099999999999994	132.9082	206.1572	0.0346944916002745
BL	853	23/09/1998	28.65	71.759	66.6289	0.019436181158268957
BL	929	08/08/1998	20.2	134.9716	152.8941	0.0
BL	1013	21/10/1998	21.2	186.1007	202.4469	0.02251401308023211
BL	1138	24/10/1998	15.95	190.4001	198.2657	0.04488687247344064
BR	246	04/09/1998	11.684999999999999	103.421	253.24745000000001	0.04288933942370272
BR	263	01/09/1994	18.715	88.3364	294.0896	0.043780923467801915
BR	293	08/09/1998	31.35	50.8042	265.338	0.03806196788683569
BR	297	09/09/1998	46.65	16.0666	317.3677	0.008526207168648083
BR	298	05/10/1997	46.05	19.9357	354.71625	0.019002055194752523
BR	300	05/10/1997	47.85	15.6993	11.1605	0.00831238379137791
BR	317	20/07/1997	45.93333333333334	16.7355	200.403	0.07061043990324498
BR	319	17/06/1998	43.46666666666667	25.2829	200.00816666666665	0.028013330636648254
BR	320	05/10/1997	40.8	33.8994	197.1666	0.023396915553966564
BR	322	05/10/1997	28.6	48.6688	192.974	0.05006612698960696
BR	424	09/09/1998	29.049999999999997	72.822	228.4984	0.035598749311026724
BR	425	09/09/1998	32.900000000000006	59.9527	226.5224	0.033850856546164466
BR	426	09/09/1998	35.55	49.4328	226.5022	0.011188398436496006
BR	427	09/09/1998	40.8	34.9501	215.39375	0.007798971851322188
BR	428	09/09/1998	42.3	24.2018	212.165975	0.030001973871342732
BR	439	08/09/1998	30.0	47.3374	332.16405	0.026516504294495535
BR	444	08/09/1998	33.05	46.5135	319.23855000000003	0.026476388554261838
BR	449	08/09/1998	32.333333333333336	61.5068	340.988	0.0636891775195816
BR	454	08/09/1998	31.0	73.8623	342.99975	0.1385701192163961
BR	455	08/09/1998	26.95	84.99195	337.1462	0.026565700035301607
BR	460	08/09/1998	20.0	102.9233	332.4157	0.27046834380385426
BR	461	08/09/1998	20.515	114.1496	329.231	0.11516551463024863
BR	462	07/09/1998	17.880000000000003	126.8347	328.8042	0.06406672178535838
BR	471	07/09/1998	14.14	110.2259	303.7838	0.2767917987176479
BR	473	09/09/1998	55.75	5.9973	284.43705	0.03567242730201193
BR	691	09/09/1998	51.95	9.8682	197.6314	0.004593812101067626
BT	49	07/08/1998	18.676666666666666	246.12953333333334	120.21186666666667	0.29723421350230395
BT	59	08/08/1998	18.935000000000002	243.56205	104.59275	0.06175747765446288
BT	81	24/09/1998	21.5	197.7604	74.4627	0.014799909373671873
BT	83	24/09/1998	20.9	199.1065	70.1156	0.007612393577367112
